CLNT_ID,PD_BUY_TOT
5989976,503400
5989994,534700
5990018,1142190
5990075,2409210
5990083,1700100
5990100,507900
5990134,598700
5990199,1344190
5990317,787000
5990543,513000
5990605,1494600
5990678,2166000
5990737,2729800
5990747,618400
5990784,707430
5990856,852100
5990915,4322980
5990946,1175600
5990977,1745300
5991149,642420
5991177,836940
5991252,1370200
5991256,1450040
5991264,721400
5991366,2203540
5991471,752220
5991502,764600
5991680,1196800
5991894,687500
5991911,595300
5991925,3264200
5991998,566000
5992080,831100
5992083,2831100
5992116,827900
5992331,1240150
5992349,954100
5992421,909400
5992691,670800
5992767,710490
5992768,956300
5992781,543900
5992782,1034500
5992843,538000
5992917,3550770
5992932,794200
5992960,2137860
5992977,1419400
5993020,709200
5993116,1304600
5993143,1382500
5993175,700000
5993206,763500
5993208,500500
5993280,2799250
5993301,1496500
5993409,975900
5993439,608050
5993552,1925200
5993681,512200
5993772,1101000
5993798,725190
5993811,529200
5993958,732600
5993981,531500
5994016,601180
5994077,813800
5994181,1158660
5994288,898200
5994407,768000
5994422,725000
5994486,611000
5994495,1025700
5994504,524270
5994559,4010860
5994700,1524000
5994728,2908650
5994738,2127900
5994769,1836690
5994785,1265100
5994804,992600
5994812,814600
5994881,966840
5994925,619200
5995030,2882400
5995169,2856610
5995249,713500
5995375,527710
5995391,1926500
5995535,1599500
5995600,888500
5995604,834000
5995639,818460
5995643,1322950
5995687,601800
5995810,670700
5995885,932420
5995929,705470
5996007,907150
5996009,703100
5996051,533900
5996072,1288300
5996108,970200
5996219,2851400
5996329,2352000
5996520,599500
5996536,1097800
5996551,522000
5996643,808800
5996691,797300
5996796,4192980
5996799,1676600
5996838,1143400
5997111,1667600
5997135,1368200
5997145,657000
5997170,606000
5997188,1501600
5997302,1811260
5997441,2370140
5997451,504110
5997466,650400
5997475,2085200
5997480,971470
5997481,913700
5997515,1183300
5997551,2826080
5997602,1210000
5997665,525000
5997667,891800
5997716,795200
5997801,886700
5997854,678000
5997918,4474800
5997919,769800
5998039,1519360
5998126,11603060
5998149,745100
5998187,1498020
5998201,858900
5998301,705100
5998354,1076000
5998394,1125370
5998420,535400
5998468,575100
5998481,624500
5998527,641400
5998569,581000
5998570,562900
5998571,1546820
5998580,608900
5998582,564420
5998605,501000
5998616,1583720
5998845,984900
5998872,595480
5998918,744200
5998923,1043220
5998956,633500
5999090,501500
5999121,1304520
5999127,724400
5999140,702960
5999190,1269000
5999398,773000
5999438,520700
5999502,523200
5999508,795500
5999515,1453040
5999650,724000
5999693,1145870
5999719,504700
5999730,506900
5999781,783700
5999871,782100
5999928,640000
6000087,587680
6000130,2110200
6000156,508900
6000167,1510900
6000211,656500
6000218,1313670
6000248,1089300
6000254,1714200
6000388,1513000
6000416,551400
6000456,707490
6000473,3352000
6000480,801000
6000503,579200
6000512,516000
6000527,575000
6000562,541100
6000798,506030
6000805,948000
6000819,771000
6000958,1372000
6000979,4155840
6001073,539960
6001120,622500
6001225,748980
6001271,705100
6001358,2274000
6001362,799000
6001373,995600
6001450,595220
6001517,642400
6001548,900520
6001557,1003000
6001575,3355140
6001634,1848510
6001656,596600
6001668,637620
6001688,853000
6001731,918000
6001794,1273300
6001836,906250
6001845,626000
6001865,2422350
6001908,598000
6001913,820000
6001995,573900
6002005,1116400
6002022,948000
6002065,1936500
6002183,2251500
6002235,504900
6002329,3218110
6002498,1070800
6002510,1956000
6002516,1091400
6002537,595300
6002578,2762000
6002599,928600
6002671,518460
6002949,1375180
6002961,1116150
6003149,554900
6003182,570900
6003221,973660
6003351,1332000
6003353,565100
6003454,802200
6003487,1233100
6003492,1096150
6003496,702420
6003500,563900
6003502,775100
6003522,662800
6003543,546600
6003549,630000
6003586,3415340
6003616,986000
6003711,1698520
6003745,672000
6003809,1693200
6003866,815000
6003898,502600
6003966,1630800
6003969,589000
6003984,1242680
6003997,1980570
6004014,590160
6004020,526150
6004109,870620
6004135,643200
6004152,866070
6004275,594500
6004306,549100
6004324,1288200
6004340,553200
6004384,2044000
6004386,3353850
6004396,1023740
6004420,587300
6004540,1951700
6004569,1507190
6004734,767930
6004764,647500
6004851,650600
6004882,604000
6004896,567600
6004907,900460
6004931,582000
6004939,1380000
6004943,1133400
6005055,525780
6005106,826500
6005131,899000
6005200,536000
6005209,626800
6005231,642770
6005251,4905470
6005255,868210
6005320,664100
6005351,730300
6005380,707900
6005411,706000
6005433,1333970
6005593,525700
6005600,1165020
6005633,1050290
6005698,3622000
6005812,1427350
6005970,542040
6006011,1021330
6006056,2343700
6006078,512000
6006080,500890
6006194,766200
6006377,733290
6006385,1527500
6006400,2187850
6006418,528000
6006482,530000
6006528,568000
6006532,1371200
6006541,2418850
6006584,4600000
6006615,1050600
6006677,1808800
6006750,719600
6006761,1196970
6006786,936730
6006793,1571650
6006813,1755300
6006815,537100
6006870,597500
6006965,1114900
6007014,671620
6007348,2039690
6007433,3701270
6007506,797340
6007534,1159600
6007601,2293200
6007632,615500
6007775,1713700
6007802,1966410
6007950,1818240
6007951,1188800
6007962,927200
6008007,756500
6008081,863000
6008101,525960
6008116,588900
6008233,3334100
6008252,710500
6008261,666000
6008340,1036100
6008367,1563530
6008372,2430350
6008409,2200000
6008425,1009560
6008530,2468500
6008648,895000
6008717,2457280
6008744,502400
6008901,794400
6008907,592000
6008929,3175220
6008947,537000
6009038,650470
6009053,5528000
6009067,682790
6009102,2310940
6009189,1462830
6009244,626540
6009285,1143200
6009292,1062400
6009327,507800
6009380,738400
6009411,1436740
6009458,1985000
6009476,866600
6009513,2235700
6009578,824700
6009626,2510020
6009665,1592200
6009683,524900
6009759,550500
6009812,1418800
6009906,800000
6009956,1189400
6009985,1489300
6010014,1425500
6010049,1020400
6010066,1637120
6010097,512000
6010099,1497180
6010177,634500
6010217,543000
6010335,539750
6010474,1351000
6010563,1259700
6010589,1231340
6010605,546000
6010632,564100
6010657,2077500
6010669,1050000
6010715,705600
6010743,566000
6010780,553000
6010804,1302540
6010814,1452550
6010832,601800
6010835,809970
6010966,952000
6010989,644770
6011002,1336800
6011041,1234430
6011126,1834000
6011144,718700
6011201,787200
6011209,1363280
6011476,697950
6011532,3959400
6011756,603200
6011820,739200
6011874,714000
6011887,765360
6011892,1343750
6011949,1641000
6012013,512900
6012026,572400
6012035,820200
6012126,1779900
6012137,1903000
6012170,536900
6012200,3110500
6012207,707870
6012278,1070000
6012336,1010700
6012376,528000
6012401,1097800
6012408,922200
6012507,1839930
6012566,595400
6012643,2177000
6012680,686300
6012769,590750
6012863,681400
6012869,567500
6012958,620600
6012963,740000
6012987,786830
6012989,2978000
6013024,597200
6013026,1295200
6013051,959500
6013130,629000
6013136,600750
6013154,606400
6013222,2720000
6013244,1239100
6013349,506000
6013361,619000
6013363,1085000
6013521,1280780
6013531,1435450
6013649,582810
6013663,514000
6013880,635650
6013898,565800
6013901,5769130
6014102,965200
6014127,544000
6014263,510700
6014305,1136370
6014345,1609800
6014527,1350100
6014571,1793200
6014668,561600
6014748,1593300
6014789,2611520
6014840,889200
6014884,521650
6014921,620600
6015054,1191980
6015059,702700
6015145,822000
6015159,571500
6015164,528800
6015195,771000
6015238,704000
6015257,827800
6015333,758900
6015382,1434400
6015548,510000
6015566,643000
6015680,594000
6015796,1606000
6015916,560000
6015949,3122050
6015962,1931700
6016003,892060
6016024,874560
6016126,526000
6016228,502100
6016289,927200
6016297,590000
6016344,588700
6016444,879000
6016524,538800
6016640,603550
6016678,985550
6016686,1580000
6016743,511200
6016831,1184700
6016924,3160980
6016963,1045000
6017107,555000
6017220,1142000
6017221,567000
6017322,680000
6017328,639300
6017389,744000
6017413,570000
6017443,954900
6017455,738200
6017550,2764600
6017567,951400
6017606,782360
6017619,523880
6017818,825600
6017843,656110
6017890,1230400
6017988,895670
6018021,740100
6018083,605100
6018098,1127300
6018138,840000
6018148,1846500
6018205,666090
6018239,1241310
6018284,778420
6018300,2438150
6018323,670000
6018477,664800
6018742,694300
6018802,566000
6018880,1540700
6018969,767340
6019230,860200
6019265,1048500
6019339,533400
6019419,935600
6019421,1398000
6019532,1142400
6019611,3897000
6019634,4983380
6019683,600800
6019694,3653800
6019813,1080900
6020008,596000
6020026,772520
6020046,739800
6020055,535700
6020094,642000
6020153,558000
6020332,658000
6020428,607040
6020430,576000
6020463,6508390
6020519,918000
6020556,601930
6020579,540000
6020651,524700
6020671,1590000
6020774,1064350
6020821,4808260
6020837,851180
6020855,870900
6020886,587600
6020903,591400
6020932,599700
6020960,714700
6021049,1279000
6021066,1163400
6021093,1214400
6021177,537490
6021290,507700
6021291,720000
6021347,769600
6021406,576600
6021445,4344000
6021490,806700
6021517,759010
6021520,678000
6021589,1031500
6021679,574200
6021779,556910
6021875,690000
6021922,2273610
6021943,1026200
6021963,638000
6022006,711000
6022030,750600
6022045,515100
6022131,672000
6022187,736170
6022189,784510
6022236,2320700
6022520,509000
6022593,4340160
6022651,575000
6022686,2206550
6022715,3598260
6022764,2516680
6022781,622350
6022785,545600
6022799,738900
6022834,1431260
6022835,2000000
6022869,1200000
6022882,719000
6022949,559200
6022967,1028900
6022994,1255130
6022998,2335810
6023027,3417880
6023034,714600
6023063,500900
6023185,555900
6023209,670900
6023266,582700
6023298,931000
6023323,714800
6023342,719900
6023355,587200
6023397,1531100
6023403,1271800
6023524,673910
6023646,863050
6023690,765350
6023691,834300
6023847,957270
6023896,1220770
6023910,1080000
6024059,692300
6024149,505000
6024167,2814200
6024396,2095570
6024400,620200
6024549,548800
6024599,614600
6024710,834000
6024752,597600
6024767,904500
6024834,771000
6024845,517200
6024854,621120
6024857,516380
6024888,760600
6024890,711880
6024981,865500
6024985,3695180
6025046,993880
6025070,1656310
6025104,774580
6025155,550200
6025212,743900
6025240,1035400
6025273,879150
6025298,511600
6025343,628600
6025379,864000
6025423,1378000
6025428,788240
6025488,885940
6025541,858000
6025548,539930
6025558,1240000
6025718,838550
6025809,863000
6025860,2105000
6025874,1155100
6025888,5146400
6025905,631500
6025907,516000
6025993,862100
6025996,1650000
6026088,2750000
6026099,2809240
6026228,916000
6026329,1677240
6026338,3491000
6026367,673540
6026449,4363620
6026475,1136390
6026478,1079220
6026533,1892500
6026545,922500
6026555,1119700
6026585,889200
6026604,819100
6026623,526330
6026778,535000
6026821,626480
6026831,668200
6026842,953000
6026853,561840
6026950,970000
6027033,646000
6027040,547900
6027074,636000
6027256,1311990
6027306,5848710
6027410,1383900
6027452,570800
6027488,576000
6027583,507900
6027673,4304500
6027712,682000
6027715,1280830
6027775,1244000
6027782,1486000
6027840,503300
6027883,872000
6027978,2390700
6027979,784000
6028038,944470
6028067,2836000
6028088,1146800
6028122,600900
6028325,1360470
6028337,3824350
6028385,644200
6028605,723200
6028636,500130
6028744,1086540
6028765,1984000
6028778,718900
6028816,843100
6028847,2209000
6028873,2499400
6028919,1977060
6028953,635800
6028964,856200
6028998,523500
6029055,701060
6029101,519150
6029153,552500
6029181,501600
6029259,3135670
6029299,542040
6029406,538700
6029461,850310
6029525,1836360
6029562,566500
6029615,2277000
6029623,819080
6029654,3468560
6029694,1281720
6029841,765800
6029906,563470
6029996,1508690
6030011,700800
6030053,1023000
6030054,2149000
6030159,626230
6030177,826830
6030246,2433900
6030293,578750
6030391,703980
6030435,1244000
6030440,2197780
6030476,1222000
6030482,4250260
6030505,673570
6030591,934000
6030593,1059800
6030596,758300
6030726,515200
6030845,772020
6030908,512230
6030911,539000
6030997,4804690
6031039,1963200
6031046,1163810
6031149,7729800
6031226,1231800
6031274,727200
6031284,815000
6031293,897200
6031327,594000
6031427,2759600
6031521,529900
6031539,699000
6031648,821900
6031652,2228910
6031674,3540000
6031706,538000
6031751,1074590
6031778,580800
6031845,1236900
6031871,1410600
6031874,596870
6031988,900000
6031989,1019740
6032085,532000
6032131,1056710
6032141,520000
6032226,1365700
6032313,533000
6032325,895400
6032326,905400
6032399,3082650
6032426,752000
6032451,957800
6032457,672500
6032515,512000
6032552,709200
6032661,523760
6032707,559300
6032763,576000
6032840,576000
6033196,920000
6033254,1766240
6033284,607600
6033333,1265150
6033375,1017800
6033387,1499200
6033394,1189200
6033398,950760
6033422,624580
6033435,654600
6033453,696310
6033470,928600
6033475,742000
6033493,3580000
6033499,669800
6033504,598300
6033511,560000
6033518,552800
6033539,642000
6033679,654500
6033710,700370
6033718,978400
6033732,573180
6033750,1062930
6033791,558960
6033859,1396590
6033866,655550
6033890,547900
6033903,824700
6033959,798700
6033980,1088400
6034002,600000
6034017,1058000
6034070,510500
6034099,505040
6034111,824400
6034114,1002100
6034168,706370
6034266,696400
6034277,589100
6034303,1730700
6034347,7809970
6034420,1548800
6034431,2704000
6034436,1215700
6034506,3681550
6034551,507110
6034571,11383900
6034674,1549590
6034842,973770
6034865,1167800
6034912,980000
6034927,582600
6034934,702820
6034945,1339640
6034948,507400
6034949,718000
6035090,992300
6035196,806550
6035213,536900
6035492,4759590
6035519,2371250
6035651,778460
6035702,980360
6035825,1363600
6035891,556400
6035962,694500
6036015,1088880
6036073,4036000
6036116,806600
6036205,6327540
6036225,1285350
6036238,842600
6036364,567500
6036375,897600
6036632,647000
6036648,939300
6036701,790000
6036723,695610
6036750,542500
6036807,778100
6036826,950800
6036852,697300
6036906,563430
6036968,574250
6036972,753800
6037013,697250
6037039,700100
6037131,858950
6037273,955400
6037293,571900
6037304,575900
6037371,631650
6037395,2499000
6037422,537000
6037465,1330100
6037499,504240
6037586,7557360
6037639,2885200
6037787,732100
6037802,1020000
6037826,597600
6037848,530000
6037881,624600
6037933,1820720
6037981,1164000
6038018,1915100
6038077,515060
6038078,1662400
6038154,744700
6038181,1483100
6038182,8067700
6038187,1864010
6038230,558500
6038278,865200
6038316,1560000
6038348,1089210
6038395,2991700
6038432,1271960
6038457,2039400
6038497,560300
6038519,634400
6038620,771000
6038643,837000
6038653,549200
6038776,710000
6038865,720840
6038912,601450
6039010,719300
6039075,916710
6039089,647400
6039099,4751400
6039109,579000
6039177,586100
6039178,1518960
6039191,5937600
6039256,664000
6039271,612660
6039287,576000
6039341,1201400
6039403,1323200
6039583,980600
6039633,711040
6039770,680000
6039772,2219800
6039778,2557480
6039849,2240300
6039963,790200
6040073,2135170
6040124,1040980
6040149,1079300
6040244,1668000
6040300,3582000
6040333,1762900
6040442,574680
6040457,975000
6040605,708200
6040625,819000
6040637,1784900
6040708,839400
6040720,914470
6040749,788000
6040766,618900
6040791,697900
6040902,719000
6040960,1082280
6040988,592800
6041017,2133000
6041022,632700
6041035,543300
6041056,929410
6041070,789820
6041085,1291880
6041123,682930
6041148,2182370
6041241,632900
6041420,3200000
6041433,526900
6041548,603350
6041565,869100
6041577,533300
6041685,4900000
6041694,501950
6041738,534000
6041809,1682330
6041830,1953600
6041833,1600000
6041840,582600
6041909,597640
6042010,770050
6042022,716000
6042062,587800
6042093,584500
6042269,632860
6042332,706000
6042361,522700
6042553,541120
6042566,577400
6042578,1325000
6042717,541900
6042737,907770
6042747,616000
6042753,656700
6042834,1405200
6042898,526400
6042941,602000
6042949,1551000
6042952,880520
6042975,1228000
6043014,1500000
6043151,3337080
6043159,2010000
6043296,641500
6043304,1072000
6043315,2152200
6043320,769500
6043322,521080
6043353,1670170
6043367,4004600
6043388,1040760
6043417,700000
6043463,1752400
6043465,1229100
6043469,684580
6043498,3279780
6043581,781200
6043584,3274700
6043585,500900
6043776,784440
6043836,502740
6043869,651000
6043980,513200
6044182,892160
6044205,752000
6044345,735490
6044355,776000
6044375,672000
6044388,1485420
6044402,1942560
6044614,680100
6044664,674000
6044676,546630
6044689,677100
6044720,3000000
6044752,1094600
6044768,564000
6044804,562800
6044809,896000
6044815,648750
6044825,537000
6044884,640000
6044890,2467870
6045014,598900
6045144,1053330
6045198,962900
6045258,779100
6045279,619920
6045285,1659600
6045307,523250
6045352,901600
6045398,1108700
6045410,624800
6045452,792000
6045456,550500
6045504,1966100
6045528,592900
6045644,1177120
6045656,1185200
6045673,507400
6045697,597000
6045719,568200
6045728,842120
6045868,522420
6045894,920880
6045921,1867600
6045997,1219190
6046019,527600
6046165,1199200
6046267,616300
6046297,1150000
6046341,600610
6046364,574800
6046380,3840000
6046400,1600200
6046420,1236260
6046427,2040000
6046429,506500
6046447,1365250
6046469,973300
6046529,910800
6046568,3536600
6046606,933670
6046620,616100
6046868,1463000
6046878,773650
6046957,2214800
6046997,530880
6047020,500800
6047062,738600
6047115,623040
6047158,1182270
6047195,810000
6047362,792400
6047365,525300
6047450,598000
6047481,566850
6047630,583800
6047696,1034900
6047705,1264400
6047749,705300
6047788,695300
6047794,1332380
6047841,1642000
6047843,502400
6047863,741500
6047871,914570
6047873,718000
6047902,923390
6047951,831218
6047981,1168000
6048064,681800
6048107,740400
6048159,673400
6048176,1320000
6048200,694800
6048479,1305160
6048509,1757560
6048563,992550
6048660,2341600
6048809,713800
6048864,797000
6048872,632110
6048885,1305700
6048946,521390
6049065,552760
6049097,1460900
6049113,1055280
6049154,2279900
6049169,516000
6049197,899000
6049256,511000
6049257,533200
6049348,871850
6049401,1160700
6049405,2772080
6049509,770800
6049529,883800
6049538,774130
6049553,1033600
6049600,4848690
6049605,816000
6049611,575030
6049653,510740
6049881,596000
6049914,507950
6049950,515000
6050145,615100
6050164,1132840
6050181,1083340
6050210,2591830
6050324,1490000
6050406,998300
6050484,868300
6050504,709000
6050607,536480
6050616,868100
6050663,675860
6050676,629400
6050735,600000
6050742,714200
6050765,1409860
6050784,524500
6050789,978000
6050851,933300
6050911,2498780
6050985,1061800
6050988,1251600
6051104,727850
6051136,1688370
6051137,3918860
6051159,600000
6051374,555000
6051385,626910
6051386,644700
6051454,1107200
6051531,627700
6051732,912990
6051739,538400
6051814,1168020
6051876,559000
6051907,1039700
6051965,1954130
6051967,1539350
6051981,1603000
6051983,926000
6052045,2627770
6052079,849050
6052125,4382300
6052130,656000
6052138,649000
6052185,678900
6052190,767100
6052207,796000
6052216,1453970
6052357,632700
6052363,778600
6052386,3440870
6052530,2795740
6052564,2247800
6052584,674830
6052600,1063790
6052608,515200
6052644,783300
6052658,940000
6052667,726500
6052911,652250
6052994,581000
6053072,833200
6053154,4980000
6053202,627000
6053246,514240
6053279,1160200
6053387,1478200
6053487,740500
6053612,939000
6053690,521900
6053710,1050000
6053717,509920
6053770,1393050
6053785,696000
6053819,652500
6053946,1204200
6053970,676400
6054023,654260
6054145,1135220
6054158,726470
6054184,701800
6054301,2586400
6054449,1165000
6054461,681600
6054470,946800
6054590,566580
6054591,874300
6054647,4249790
6054689,624300
6054907,600000
6054924,617270
6055055,697410
6055135,552800
6055187,1100400
6055196,958270
6055222,1390800
6055226,1592310
6055231,805000
6055275,559000
6055280,1642000
6055323,2560070
6055348,1042890
6055365,598180
6055400,1857550
6055402,1042500
6055444,736300
6055574,611000
6055593,500240
6055643,2638000
6055699,979500
6055731,927600
6055745,748660
6055884,635200
6055983,871310
6056165,844560
6056169,923630
6056336,591000
6056354,2088040
6056436,889300
6056451,1136150
6056515,504040
6056546,813400
6056648,537900
6056814,49813350
6056849,820280
6056908,812300
6056956,1229000
6056970,1988500
6056985,704690
6057304,1237600
6057372,7660740
6057404,1238900
6057660,1237900
6057682,1843430
6057704,519460
6057722,801610
6057778,856000
6057856,825240
6057878,609400
6057917,836850
6057981,2635110
6057989,1177680
6058049,607300
6058065,1971750
6058071,845900
6058186,640000
6058200,1062000
6058223,892400
6058226,659800
6058313,2429400
6058419,2569570
6058484,515200
6058531,741600
6058560,2608400
6058659,604950
6058712,510000
6058744,557200
6058765,908480
6058771,1184790
6058847,692830
6058974,861300
6058981,1012100
6059002,2743370
6059044,540140
6059053,992000
6059131,720000
6059160,565000
6059341,884200
6059368,1236700
6059383,733600
6059392,806680
6059395,792790
6059441,1353830
6059499,845400
6059599,606650
6059634,969700
6059654,635600
6059723,600900
6059749,560000
6059793,1967400
6059921,1181700
6059947,571100
6059958,2386900
6059992,921400
6060091,829900
6060109,1883210
6060213,506600
6060262,932200
6060313,927930
6060483,792000
6060616,551660
6060632,531300
6060743,1552600
6060768,856500
6060785,855510
6060949,995200
6060970,1998600
6060980,3895400
6060984,816400
6060987,635000
6061001,1428350
6061024,552700
6061105,605800
6061189,1981100
6061190,1387420
6061252,540000
6061301,1159100
6061334,1341100
6061342,586250
6061344,647100
6061412,781550
6061439,1399140
6061465,656000
6061556,1257900
6061559,605000
6061596,540080
6061624,786800
6061628,1022800
6061653,1146920
6061705,662300
6061748,511500
6061761,514600
6061826,848000
6061847,1124200
6061931,597500
6061932,649400
6062001,1329000
6062010,1573310
6062023,4355780
6062072,2127300
6062127,530800
6062135,1164290
6062151,719800
6062218,915600
6062281,710330
6062283,686800
6062333,989600
6062373,561000
6062477,872540
6062547,747300
6062576,945000
6062607,599200
6062696,2307400
6062726,561200
6062789,1405800
6062830,827800
6062842,639140
6062930,908200
6062932,770000
6062974,521800
6063057,720000
6063072,621000
6063092,1595820
6063154,600540
6063220,539900
6063287,568100
6063441,5520230
6063469,824300
6063521,4091450
6063549,537300
6063583,743340
6063615,874500
6063658,567000
6063790,606200
6063793,3264000
6063816,1181800
6063848,1588570
6063872,869960
6063895,880040
6063900,513400
6063954,569000
6064091,956000
6064099,632740
6064233,1052650
6064234,2386040
6064283,861000
6064293,541400
6064313,638300
6064320,578420
6064393,1858390
6064449,559540
6064707,1313100
6064783,897930
6064965,727960
6065012,515140
6065182,984000
6065230,565000
6065251,1790000
6065280,1749000
6065290,1706470
6065330,691500
6065349,927000
6065528,1313000
6065529,510100
6065571,696560
6065616,1638000
6065711,527240
6065733,638000
6065787,550600
6065944,1255100
6065986,761040
6066025,1198800
6066047,2225000
6066074,1794500
6066081,1244500
6066083,1383000
6066210,1506500
6066216,758000
6066226,750000
6066232,848500
6066440,684660
6066519,635150
6066539,523200
6066544,540400
6066569,1927070
6066615,598400
6066663,731750
6066772,2065500
6066851,527000
6066859,676400
6066941,864000
6066970,713100
6066995,3163870
6067003,761500
6067017,1298100
6067027,1760044
6067063,752940
6067092,643580
6067130,982200
6067170,2202820
6067286,750800
6067353,541570
6067378,927900
6067384,2069040
6067449,1075900
6067491,508300
6067497,528600
6067520,559900
6067522,1025300
6067649,1499000
6067654,4223000
6067664,518950
6067780,1225000
6067790,518000
6067853,787200
6067855,1037310
6067884,1465610
6067903,572000
6067923,1193000
6067982,729080
6067999,4456830
6068026,1250900
6068028,523900
6068082,1960000
6068109,829740
6068142,598000
6068172,1165800
6068272,2452000
6068407,622390
6068475,3202160
6068727,2164540
6068759,3029750
6068773,1440990
6068835,788800
6068862,1891760
6068918,4770720
6069081,587700
6069257,1080120
6069328,4671180
6069472,521220
6069540,897700
6069551,837000
6069643,1248000
6069656,585220
6069704,501300
6069749,1396900
6069874,740500
6069887,847680
6069912,1034650
6069931,563200
6069985,906200
6070031,634000
6070047,944310
6070107,775800
6070142,895000
6070196,655660
6070218,1048000
6070232,612600
6070285,3198630
6070288,700980
6070305,507600
6070448,633900
6070474,716400
6070485,1895730
6070508,941800
6070514,534000
6070521,1377150
6070562,608900
6070599,1385200
6070653,1437230
6070654,500600
6070658,14929550
6070756,727110
6070835,518600
6070937,635200
6070945,1186000
6070972,908600
6070974,755640
6070996,587900
6071010,2900000
6071030,558000
6071046,1067100
6071059,2235160
6071077,734770
6071143,796950
6071170,797700
6071172,1509000
6071177,1389450
6071185,572980
6071305,689500
6071319,959600
6071334,975400
6071377,2002000
6071504,2137300
6071586,544450
6071709,1641900
6071718,824670
6071738,639000
6071760,647000
6071767,2121900
6071791,1062500
6071797,599000
6071815,747670
6071865,897180
6071926,620000
6071939,564020
6071992,600480
6072049,1605100
6072098,546110
6072149,909620
6072205,777900
6072208,553320
6072258,631900
6072430,646200
6072508,623180
6072528,881000
6072600,1306040
6072659,500400
6072750,1287900
6072752,5180750
6072771,1071680
6072898,890900
6072971,175890000
6072988,518460
6073036,527800
6073040,672000
6073059,857500
6073094,736900
6073102,597400
6073118,618600
6073261,708400
6073320,758270
6073332,530600
6073416,557000
6073686,771760
6073740,620000
6073761,511820
6073784,543200
6073795,504400
6073832,572900
6073858,2389430
6073899,1171100
6073948,2397400
6073965,518000
6073990,1348000
6074035,1098400
6074062,1227500
6074069,632700
6074161,800500
6074188,577000
6074219,922860
6074303,604000
6074409,572000
6074536,1321180
6074667,1558600
6074696,507000
6074733,657840
6074747,3455620
6074751,1053850
6074768,1156800
6074806,783620
6075041,2987130
6075065,2700000
6075095,1656780
6075109,628500
6075144,1797400
6075152,2500550
6075224,1062300
6075268,818800
6075322,540000
6075385,613440
6075415,1831090
6075447,547700
6075462,514000
6075607,900000
6075616,670600
6075671,673160
6075731,530400
6075737,647060
6075786,1078300
6075833,809200
6075899,904000
6075902,613700
6076036,1871000
6076041,629800
6076050,615000
6076064,1014000
6076065,1080600
6076115,707400
6076135,966510
6076137,907100
6076187,1043000
6076192,729760
6076201,513700
6076275,2485140
6076284,1288200
6076364,1480930
6076460,625900
6076562,651800
6076577,822100
6076970,537000
6076989,718300
6077052,858000
6077110,2728400
6077177,506120
6077178,837100
6077181,555300
6077195,632800
6077267,695320
6077268,1271410
6077371,646800
6077471,958400
6077535,722350
6077563,1049900
6077577,728750
6077595,606200
6077611,6233000
6077655,546180
6077735,770150
6077891,2023470
6077915,509600
6077931,516400
6077960,1893720
6077968,646300
6077982,572350
6077996,949200
6078013,1232890
6078075,526900
6078133,736200
6078153,1323000
6078227,4581700
6078429,597600
6078461,795420
6078492,653400
6078505,618850
6078546,546000
6078558,1133500
6078579,564220
6078637,2440430
6078709,799600
6078711,713000
6078776,2686200
6078807,2900000
6078818,513900
6078851,708000
6078873,1130200
6078883,877000
6078890,977000
6078990,506900
6079021,1056120
6079123,1167060
6079134,2385860
6079136,1046650
6079170,636320
6079176,1274540
6079205,530770
6079278,507400
6079384,2479150
6079393,596000
6079491,979600
6079519,635100
6079609,659000
6079625,610000
6079697,1511200
6079776,580100
6079781,2000000
6079825,699650
6079869,592620
6079893,735000
6079914,807040
6079958,936910
6080116,608400
6080149,669580
6080161,748960
6080199,500600
6080213,722450
6080229,1246830
6080277,615500
6080281,1351800
6080288,1300000
6080322,3966000
6080345,950000
6080363,1602000
6080372,758410
6080431,1094400
6080447,526200
6080458,547600
6080536,840600
6080558,500300
6080596,691000
6080610,631000
6080750,759800
6080847,752400
6080864,618600
6080897,883000
6080928,6058900
6080996,897500
6080999,4991500
6081035,549000
6081051,518000
6081106,696090
6081123,549600
6081124,6544900
6081127,2589670
6081131,826950
6081175,1432090
6081186,963600
6081187,2945100
6081200,564800
6081208,942500
6081225,778200
6081237,3541170
6081288,871100
6081304,731100
6081391,1165200
6081408,694000
6081474,948420
6081571,641200
6081577,1078000
6081689,808000
6081698,2950000
6081741,535800
6081753,1175810
6081896,631400
6081994,728900
6082027,679800
6082038,567500
6082060,532900
6082085,1317000
6082114,791500
6082146,1524000
6082165,644500
6082176,638000
6082231,763700
6082322,1037200
6082348,641600
6082532,529300
6082593,518100
6082604,1065570
6082622,529000
6082637,914800
6082657,1867560
6082711,557000
6082715,671060
6082725,2222820
6082755,653870
6082771,884800
6082851,3618580
6083012,539700
6083046,877400
6083054,2438280
6083193,550300
6083240,900000
6083287,755500
6083308,588900
6083316,5570640
6083470,525000
6083501,3278940
6083524,926000
6083527,2089150
6083566,594600
6083697,620220
6083707,518000
6083724,1688000
6083856,595000
6083887,640000
6083946,548000
6084062,864000
6084098,506000
6084101,739520
6084103,690000
6084136,1181400
6084177,1596900
6084193,579400
6084247,718000
6084298,1272000
6084308,1690240
6084314,624700
6084428,974900
6084522,1129970
6084540,737400
6084605,5254100
6084702,1288240
6084705,615700
6084732,672140
6084793,1005640
6084830,2296700
6084905,763900
6085013,1613000
6085046,976400
6085106,547300
6085132,553500
6085134,1394900
6085195,953600
6085217,569220
