,CLNT_ID,value
86507,2711083,642000
86508,2755806,642000
86509,2904439,642000
86510,2979455,642000
86511,3136714,642000
86512,3421844,642000
86513,3498737,642000
86514,3626409,642000
86515,3641796,642000
86516,3723903,642000
86517,3819443,642000
86518,3989982,642000
86519,4201921,642000
86520,4400002,642000
86521,4968991,642000
86522,5163977,642000
86523,5337119,642000
86524,6020094,642000
86525,6033539,642000
86526,6186764,642000
86527,6363877,642000
86528,6378848,642000
86529,6420680,642000
86530,2083268,641920
86531,5003082,641910
86532,506631,641900
86533,1199864,641900
86534,1372847,641900
86535,2027309,641900
86536,2543199,641900
86537,2593463,641900
86538,3821680,641900
86539,4496299,641900
86540,5147940,641900
86541,5275040,641900
86542,5443613,641900
86543,5525332,641900
86544,6294172,641900
86545,6412695,641900
86546,1621210,641880
86547,2885652,641880
86548,6489487,641870
86549,3476909,641850
86550,1427851,641820
86551,3106312,641820
86552,839981,641800
86553,1188296,641800
86554,1745265,641800
86555,1852684,641800
86556,1924912,641800
86557,2703399,641800
86558,3029150,641800
86559,3048170,641800
86560,3763312,641800
86561,4822297,641800
86562,5237921,641800
86563,5651909,641800
86564,5958926,641800
86565,2378096,641760
86566,2716788,641740
86567,3276929,641710
86568,930927,641700
86569,1052005,641700
86570,3806660,641700
86571,5407665,641700
86572,5457147,641700
86573,5816950,641700
86574,6220653,641700
86575,6528148,641700
86576,4997821,641660
86577,3146003,641650
86578,1382739,641640
86579,2536011,641640
86580,4415498,641630
86581,1059675,641600
86582,1971084,641600
86583,2071262,641600
86584,2077872,641600
86585,2320337,641600
86586,2460394,641600
86587,2858360,641600
86588,3931289,641600
86589,4737563,641600
86590,4742992,641600
86591,5614227,641600
86592,6082348,641600
86593,6200112,641600
86594,6544086,641600
86595,1211912,641590
86596,6414615,641590
86597,4227428,641580
86598,1947707,641570
86599,3197665,641550
86600,5910557,641520
86601,1726577,641500
86602,3570345,641500
86603,4214451,641500
86604,5225071,641500
86605,6043296,641500
86606,4590299,641490
86607,3857790,641470
86608,1174505,641460
86609,3204455,641440
86610,8952,641400
86611,87411,641400
86612,718774,641400
86613,838772,641400
86614,1949552,641400
86615,2251235,641400
86616,2638617,641400
86617,3881621,641400
86618,4219373,641400
86619,4943811,641400
86620,5998527,641400
86621,6371546,641400
86622,1264419,641370
86623,370705,641360
86624,1562792,641360
86625,1402206,641330
86626,1580902,641330
86627,6381076,641330
86628,6478994,641330
86629,537784,641320
86630,174160,641300
86631,930255,641300
86632,2824835,641300
86633,3950642,641300
86634,5294008,641300
86635,5711378,641300
86636,4053251,641290
86637,3479115,641280
86638,6433456,641250
86639,248916,641200
86640,1529392,641200
86641,1719624,641200
86642,1987408,641200
86643,3544960,641200
86644,4020907,641200
86645,6081571,641200
86646,2585787,641170
86647,4722448,641160
86648,1301716,641150
86649,1811587,641150
86650,238492,641120
86651,878397,641100
86652,1373012,641100
86653,1931561,641100
86654,2172766,641100
86655,2688172,641100
86656,4206659,641100
86657,4595209,641100
86658,5207158,641100
86659,5266838,641100
86660,5588772,641100
86661,1118867,641080
86662,4326621,641080
86663,5765691,641080
86664,5875023,641080
86665,968767,641070
86666,5023533,641060
86667,711173,641000
86668,756989,641000
86669,1032011,641000
86670,1271069,641000
86671,1354536,641000
86672,1574706,641000
86673,1630373,641000
86674,1709604,641000
86675,1837397,641000
86676,1965458,641000
86677,2389146,641000
86678,2462236,641000
86679,2913928,641000
86680,3010253,641000
86681,3014773,641000
86682,3123672,641000
86683,3471372,641000
86684,3829157,641000
86685,3943014,641000
86686,4248438,641000
86687,4250018,641000
86688,4633602,641000
86689,5746965,641000
86690,6512862,641000
86691,4312394,640960
86692,1033577,640950
86693,4069062,640910
86694,1344393,640900
86695,3385282,640900
86696,4040606,640900
86697,4551298,640900
86698,4582792,640900
86699,5358143,640900
86700,5820158,640900
86701,5916553,640900
86702,6432830,640900
86703,5852656,640870
86704,2268468,640850
86705,4576962,640850
86706,4952716,640840
86707,6441353,640830
86708,281943,640800
86709,336011,640800
86710,1144571,640800
86711,1152723,640800
86712,1811153,640800
86713,2618076,640800
86714,2851344,640800
86715,2930515,640800
86716,2967946,640800
86717,3015056,640800
86718,4446970,640800
86719,4294952,640750
86720,1733811,640710
86721,94170,640700
86722,958440,640700
86723,2054031,640700
86724,5201498,640700
86725,5256354,640700
86726,5363160,640700
86727,6373784,640700
86728,172530,640680
86729,1883713,640670
86730,2090259,640670
86731,1163653,640666
86732,959529,640650
86733,2548769,640610
86734,1988112,640600
86735,2533235,640600
86736,2601761,640600
86737,3249407,640600
86738,3847647,640600
86739,5765389,640600
86740,5474531,640580
86741,1183665,640570
86742,177703,640550
86743,1947420,640550
86744,2818905,640550
86745,376258,640500
86746,1105188,640500
86747,1124941,640500
86748,2224575,640500
86749,3061490,640500
86750,4209753,640500
86751,5126772,640500
86752,5889164,640500
86753,2209505,640470
86754,1887078,640460
86755,168175,640440
86756,1214716,640440
86757,5445782,640440
86758,979027,640420
86759,859799,640400
86760,1172265,640400
86761,1908651,640400
86762,6319223,640400
86763,3554932,640370
86764,4768756,640350
86765,5884514,640340
86766,1240173,640300
86767,1695692,640300
86768,1696013,640300
86769,2471873,640300
86770,2861879,640300
86771,3366779,640300
86772,3677479,640300
86773,4036621,640300
86774,4931080,640300
86775,1607458,640270
86776,5047468,640250
86777,578482,640220
86778,113872,640200
86779,616608,640200
86780,915874,640200
86781,1696075,640200
86782,3891983,640200
86783,5575445,640200
86784,2019604,640190
86785,3534323,640110
86786,142906,640100
86787,264204,640100
86788,1182922,640100
86789,3926579,640100
86790,4970022,640100
86791,5308994,640100
86792,5342834,640100
86793,2243904,640080
86794,2679359,640080
86795,4347659,640060
86796,2188187,640050
86797,12801,640000
86798,52478,640000
86799,187962,640000
86800,236509,640000
86801,262528,640000
86802,459759,640000
86803,622471,640000
86804,819766,640000
86805,992932,640000
86806,1027215,640000
86807,1076629,640000
86808,1192824,640000
86809,1242109,640000
86810,1331121,640000
86811,1439315,640000
86812,1476614,640000
86813,1612191,640000
86814,1726912,640000
86815,1733798,640000
86816,1781696,640000
86817,1837634,640000
86818,1876348,640000
86819,1918441,640000
86820,1998904,640000
86821,2176453,640000
86822,2178240,640000
86823,2379648,640000
86824,2489505,640000
86825,2506382,640000
86826,2562952,640000
86827,2712724,640000
86828,2873843,640000
86829,2884750,640000
86830,3087827,640000
86831,3288090,640000
86832,3562496,640000
86833,3654331,640000
86834,3778519,640000
86835,3781841,640000
86836,3799083,640000
86837,3805179,640000
86838,3826014,640000
86839,3874733,640000
86840,3932034,640000
86841,3952307,640000
86842,3968393,640000
86843,3968407,640000
86844,3984532,640000
86845,4010108,640000
86846,4018291,640000
86847,4124580,640000
86848,4147209,640000
86849,4243526,640000
86850,4747610,640000
86851,4761023,640000
86852,4914957,640000
86853,5028792,640000
86854,5090073,640000
86855,5093507,640000
86856,5104296,640000
86857,5119772,640000
86858,5211067,640000
86859,5476781,640000
86860,5554697,640000
86861,5725600,640000
86862,5781659,640000
86863,5980904,640000
86864,5999928,640000
86865,6044884,640000
86866,6058186,640000
86867,6083887,640000
86868,6161132,640000
86869,6199965,640000
86870,6222557,640000
86871,6301800,640000
86872,6339280,640000
86873,6378258,640000
86874,6465600,640000
86875,6483525,640000
86876,3732143,639970
86877,1293765,639960
86878,5928412,639960
86879,37771,639950
86880,1173868,639950
86881,3194508,639950
86882,5368104,639950
86883,3769315,639910
86884,212348,639900
86885,514718,639900
86886,1592338,639900
86887,2059638,639900
86888,2077628,639900
86889,2100649,639900
86890,2246154,639900
86891,2434388,639900
86892,2534708,639900
86893,3240684,639900
86894,3572291,639900
86895,3962344,639900
86896,5153198,639900
86897,6099624,639900
86898,6318826,639900
86899,962176,639890
86900,4118847,639870
86901,966979,639850
86902,1795501,639850
86903,3237886,639850
86904,1732337,639840
86905,6494371,639830
86906,1578521,639810
86907,1833329,639800
86908,1978935,639800
86909,2028643,639800
86910,2201053,639800
86911,2219315,639800
86912,2638129,639800
86913,2707241,639800
86914,2970620,639800
86915,3972908,639800
86916,4733194,639800
86917,6200745,639800
86918,4105649,639790
86919,1281625,639750
86920,234140,639710
86921,39695,639700
86922,1167629,639700
86923,1813529,639700
86924,2430872,639700
86925,2880953,639700
86926,4205933,639700
86927,5075428,639700
86928,6148130,639700
86929,6107573,639670
86930,4675990,639630
86931,494676,639610
86932,2985545,639600
86933,4164887,639600
86934,4521939,639600
86935,4700096,639600
86936,5249413,639600
86937,5288568,639600
86938,5606951,639600
86939,5812738,639600
86940,6390054,639600
86941,540843,639570
86942,854504,639570
86943,3339852,639560
86944,3330130,639550
86945,5844137,639540
86946,772082,639500
86947,1805805,639500
86948,2990470,639500
86949,3693835,639500
86950,3789024,639500
86951,5864789,639500
86952,6533876,639500
86953,6343125,639490
86954,6328720,639470
86955,2917394,639450
86956,1075010,639440
86957,6401036,639440
86958,470178,639400
86959,1059324,639400
86960,2547073,639400
86961,2895726,639400
86962,6588367,639400
86963,2123143,639370
86964,112722,639350
86965,3442005,639340
86966,3518852,639310
86967,5491145,639310
86968,837358,639300
86969,1156313,639300
86970,1393316,639300
86971,3111866,639300
86972,3753833,639300
86973,4594962,639300
86974,5485538,639300
86975,5581084,639300
86976,5988304,639300
86977,6017328,639300
86978,6215551,639300
86979,6324677,639300
86980,6136785,639260
86981,2602977,639240
86982,3530989,639240
86983,1611368,639210
86984,1894783,639200
86985,2428636,639200
86986,4271877,639200
86987,4623310,639200
86988,5386062,639200
86989,5861257,639200
86990,6473626,639200
86991,434446,639180
86992,552162,639150
86993,5353075,639150
86994,6062842,639140
86995,4958002,639130
86996,3247448,639120
86997,5973417,639110
86998,314160,639100
86999,1592091,639100
87000,4493612,639100
87001,5064902,639100
87002,5075752,639100
87003,5953818,639100
87004,6434638,639100
87005,6530089,639080
87006,5120621,639060
87007,6120549,639030
87008,4688925,639020
87009,373269,639000
87010,452918,639000
87011,636573,639000
87012,684004,639000
87013,1009209,639000
87014,1091254,639000
87015,1152425,639000
87016,1417785,639000
87017,1522598,639000
87018,1594258,639000
87019,1596104,639000
87020,1596335,639000
87021,1858361,639000
87022,2099443,639000
87023,2370109,639000
87024,2418584,639000
87025,2633290,639000
87026,2833034,639000
87027,3141362,639000
87028,3528175,639000
87029,3547382,639000
87030,4196778,639000
87031,4488858,639000
87032,4546219,639000
87033,4575128,639000
87034,4943258,639000
87035,5001139,639000
87036,5411895,639000
87037,5442211,639000
87038,5463580,639000
87039,5484996,639000
87040,5645124,639000
87041,5712796,639000
87042,5908398,639000
87043,5940768,639000
87044,6071738,639000
87045,6193718,639000
87046,6291774,639000
87047,6423270,639000
87048,6535734,639000
87049,6245554,638980
87050,1908819,638960
87051,6487625,638950
87052,1227246,638940
87053,587635,638910
87054,365498,638900
87055,958699,638900
87056,1352533,638900
87057,1540915,638900
87058,1744696,638900
87059,2312781,638900
87060,2451506,638900
87061,2960758,638900
87062,3341644,638900
87063,3723529,638900
87064,3888376,638900
87065,4204006,638900
87066,4555703,638900
87067,5073282,638900
87068,5761403,638900
87069,4347448,638880
87070,5164415,638880
87071,5798,638850
87072,4249398,638850
87073,5462005,638850
87074,1453028,638840
87075,6464550,638810
87076,108545,638800
87077,657008,638800
87078,2577456,638800
87079,2772280,638800
87080,2791281,638800
87081,2837917,638800
87082,3000963,638800
87083,3314239,638800
87084,3442984,638800
87085,3574518,638800
87086,4291392,638800
87087,4434641,638800
87088,4620964,638800
87089,4908058,638800
87090,2544579,638750
87091,2211871,638740
87092,579986,638700
87093,1043596,638700
87094,1944662,638700
87095,3470766,638700
87096,4798035,638700
87097,6410446,638700
87098,6469422,638700
87099,3620988,638680
87100,4006187,638680
87101,1812257,638660
87102,4073631,638640
87103,5552167,638620
87104,761836,638600
87105,1368737,638600
87106,2115308,638600
87107,2483023,638600
87108,2828062,638600
87109,3126057,638600
87110,3768952,638600
87111,4038890,638600
87112,4231651,638600
87113,5739810,638600
87114,6300344,638600
87115,6435530,638600
87116,6491412,638600
87117,6528683,638600
87118,975816,638590
87119,2060519,638590
87120,4760176,638560
87121,392834,638550
87122,212060,638510
87123,2046347,638510
87124,519338,638500
87125,849813,638500
87126,958779,638500
87127,1239337,638500
87128,3161204,638500
87129,3182617,638500
87130,3309692,638500
87131,3634354,638500
87132,4612155,638500
87133,4664951,638500
87134,5405496,638500
87135,5443600,638500
87136,1366644,638460
87137,3964085,638450
87138,2319195,638430
87139,3572551,638420
87140,3232604,638410
87141,366351,638400
87142,1717411,638400
87143,1911560,638400
87144,2198139,638400
87145,2518857,638400
87146,3018204,638400
87147,3529532,638400
87148,3748010,638400
87149,3970313,638400
87150,4314105,638400
87151,5097601,638400
87152,5987715,638400
87153,5988272,638400
87154,6152650,638400
87155,6272988,638400
87156,6291279,638380
87157,3216524,638340
87158,1102049,638300
87159,2516721,638300
87160,2901177,638300
87161,3445872,638300
87162,3856751,638300
87163,5016222,638300
87164,5074020,638300
87165,5354157,638300
87166,5887909,638300
87167,6064313,638300
87168,5094845,638290
87169,2327845,638250
87170,3623521,638250
87171,74624,638200
87172,593590,638200
87173,2053747,638200
87174,2153441,638200
87175,2199991,638200
87176,2528131,638200
87177,2557849,638200
87178,2801577,638200
87179,3276754,638200
87180,3657645,638200
87181,5367041,638200
87182,5887024,638200
87183,6302505,638200
87184,800467,638150
87185,3065390,638150
87186,2417814,638140
87187,6433270,638140
87188,6449171,638130
87189,2028460,638100
87190,2355495,638100
87191,4108781,638100
87192,4468260,638100
87193,4481139,638100
87194,4663161,638100
87195,6334380,638100
87196,6586814,638100
87197,2082385,638060
87198,920422,638050
87199,1078257,638050
87200,3598750,638030
87201,3770785,638020
87202,92328,638000
87203,102724,638000
87204,314215,638000
87205,319863,638000
87206,382740,638000
87207,435760,638000
87208,443330,638000
87209,448642,638000
87210,470430,638000
87211,585592,638000
87212,616445,638000
87213,691532,638000
87214,706349,638000
87215,710189,638000
87216,810053,638000
87217,876533,638000
87218,920201,638000
87219,1046707,638000
87220,1085931,638000
87221,1167370,638000
87222,1172439,638000
87223,1301063,638000
87224,1312477,638000
87225,1369801,638000
87226,1399369,638000
87227,1438104,638000
87228,1457523,638000
87229,1483402,638000
87230,1763752,638000
87231,1821599,638000
87232,1974369,638000
87233,1981461,638000
87234,2030092,638000
87235,2049599,638000
87236,2222839,638000
87237,2400347,638000
87238,2509138,638000
87239,2595926,638000
87240,2775633,638000
87241,2801841,638000
87242,2915096,638000
87243,3052670,638000
87244,3065469,638000
87245,3108061,638000
87246,3350067,638000
87247,3494937,638000
87248,3574494,638000
87249,3653492,638000
87250,3709315,638000
87251,4017540,638000
87252,4040391,638000
87253,4068462,638000
87254,4136374,638000
87255,4151626,638000
87256,4250516,638000
87257,4489328,638000
87258,4765240,638000
87259,4792487,638000
87260,4824569,638000
87261,4886950,638000
87262,4914794,638000
87263,4923207,638000
87264,5072262,638000
87265,5149930,638000
87266,5151892,638000
87267,5230476,638000
87268,5409792,638000
87269,5544558,638000
87270,5926063,638000
87271,6021963,638000
87272,6065733,638000
87273,6082176,638000
87274,6127272,638000
87275,6141236,638000
87276,6178059,638000
87277,6274116,638000
87278,6324529,638000
87279,6413114,638000
87280,6486457,638000
87281,6543795,638000
87282,1511642,637970
87283,5820104,637950
87284,1134747,637920
87285,4760352,637920
87286,4897603,637910
87287,385751,637900
87288,781032,637900
87289,1019216,637900
87290,1683741,637900
87291,3466777,637900
87292,4651283,637900
87293,5035606,637900
87294,5352498,637900
87295,6428001,637900
87296,4793974,637850
87297,114187,637840
87298,1472696,637840
87299,5544975,637840
87300,5084126,637830
87301,651595,637820
87302,22066,637800
87303,525940,637800
87304,822243,637800
87305,913250,637800
87306,2276540,637800
87307,2913104,637800
87308,3200180,637800
87309,3940670,637800
87310,4277596,637800
87311,4487334,637800
87312,4593649,637800
87313,5357925,637800
87314,6342817,637800
87315,6376239,637800
87316,4638653,637790
87317,6219561,637790
87318,6261479,637780
87319,4338833,637760
87320,5466963,637760
87321,1525585,637750
87322,3019645,637750
87323,3590501,637740
87324,5775627,637720
87325,107979,637700
87326,296112,637700
87327,339003,637700
87328,426900,637700
87329,974326,637700
87330,1464046,637700
87331,1853404,637700
87332,2084163,637700
87333,2176364,637700
87334,3022126,637700
87335,3226097,637700
87336,4848353,637700
87337,4943775,637700
87338,5180533,637700
87339,5449855,637700
87340,5736205,637700
87341,6212863,637700
87342,6445641,637700
87343,2801548,637660
87344,6001668,637620
87345,362574,637600
87346,1881911,637600
87347,3102681,637600
87348,3105281,637600
87349,3250019,637600
87350,4936522,637600
87351,4948551,637600
87352,5025727,637600
87353,5474659,637600
87354,5687025,637600
87355,6286113,637600
87356,6556223,637600
87357,5952483,637580
87358,139474,637560
87359,1501349,637560
87360,2769709,637560
87361,521628,637550
87362,4597993,637550
87363,5211250,637550
87364,3410881,637530
87365,313401,637500
87366,467423,637500
87367,2958507,637500
87368,3097187,637500
87369,5168853,637500
87370,5966058,637500
87371,2551588,637440
87372,2559373,637440
87373,4641467,637440
87374,1412712,637430
87375,2209317,637420
87376,1459112,637410
87377,660087,637400
87378,732891,637400
87379,871767,637400
87380,892970,637400
87381,1495251,637400
87382,1785513,637400
87383,2888178,637400
87384,3325929,637400
87385,5056058,637400
87386,5192418,637400
87387,5841534,637400
87388,6099560,637400
87389,5899274,637380
87390,621006,637300
87391,642697,637300
87392,923797,637300
87393,2706255,637300
87394,5813369,637300
87395,6411304,637300
87396,4840187,637270
87397,1645558,637240
87398,2777390,637220
87399,5986067,637220
87400,329993,637210
87401,737050,637200
87402,1217355,637200
87403,1237708,637200
87404,1599824,637200
87405,1618122,637200
87406,1646068,637200
87407,1935679,637200
87408,2522173,637200
87409,2739085,637200
87410,2850892,637200
87411,2858997,637200
87412,5420159,637200
87413,5809147,637200
87414,16398,637130
87415,341677,637100
87416,855324,637100
87417,950378,637100
87418,1975139,637100
87419,3520684,637100
87420,4550851,637100
87421,2797417,637080
87422,6231836,637050
87423,4338088,637040
87424,5918121,637020
87425,227754,637000
87426,360088,637000
87427,410697,637000
87428,439345,637000
87429,491736,637000
87430,519039,637000
87431,563386,637000
87432,627333,637000
87433,820465,637000
87434,879137,637000
87435,1002398,637000
87436,1697194,637000
87437,1712142,637000
87438,2020525,637000
87439,2187987,637000
87440,2510811,637000
87441,2649913,637000
87442,2806195,637000
87443,3254078,637000
87444,3351294,637000
87445,3449979,637000
87446,3481230,637000
87447,3534915,637000
87448,3753286,637000
87449,4266537,637000
87450,4355371,637000
87451,4469568,637000
87452,5419253,637000
87453,5944182,637000
87454,6189467,637000
87455,2859822,636980
87456,5254062,636970
87457,5309719,636950
87458,6533441,636920
87459,2987477,636910
87460,847490,636900
87461,1118095,636900
87462,1889726,636900
87463,2359126,636900
87464,2559414,636900
87465,4537149,636900
87466,5193163,636900
87467,5550704,636900
87468,5733834,636900
87469,126121,636880
87470,1929803,636880
87471,5304416,636880
87472,1018391,636870
87473,531444,636860
87474,2787682,636850
87475,3290198,636850
87476,36339,636800
87477,1374327,636800
87478,1662004,636800
87479,2797895,636800
87480,3863128,636800
87481,4827985,636800
87482,5216451,636800
87483,5638323,636800
87484,5779293,636800
87485,6179119,636800
87486,1070750,636740
87487,2658237,636740
87488,2939901,636740
87489,111136,636720
87490,1748083,636720
87491,4290180,636710
87492,952152,636700
87493,2051925,636700
87494,2817250,636700
87495,3982923,636700
87496,5979039,636700
87497,6179038,636700
87498,4128267,636670
87499,1525281,636650
87500,5196201,636650
87501,4881982,636640
87502,906983,636610
87503,4142748,636610
87504,497492,636600
87505,1079789,636600
87506,1532745,636600
87507,2036345,636600
87508,2078624,636600
87509,2180610,636600
87510,2815454,636600
87511,4057256,636600
87512,4600908,636600
87513,6507028,636600
87514,4014651,636590
87515,6474747,636580
87516,5505553,636560
87517,688896,636550
87518,857193,636550
87519,2688359,636540
87520,1367797,636530
87521,47688,636500
87522,1990471,636500
87523,2946366,636500
87524,3119243,636500
87525,3981751,636500
87526,4153295,636500
87527,4204488,636500
87528,4738016,636500
87529,4828429,636500
87530,6227738,636500
87531,3424657,636480
87532,1707750,636460
87533,3658652,636450
87534,1629250,636440
87535,5315625,636440
87536,464877,636400
87537,604831,636400
87538,774563,636400
87539,870764,636400
87540,1882240,636400
87541,3130648,636400
87542,3549240,636400
87543,3704697,636400
87544,4199498,636400
87545,4926106,636400
87546,5461623,636400
87547,741673,636360
87548,6079170,636320
87549,207399,636300
87550,258393,636300
87551,937619,636300
87552,2649193,636300
87553,3641591,636300
87554,4863150,636300
87555,4917948,636300
87556,5413221,636300
87557,5941319,636300
87558,2183342,636280
87559,5929616,636280
87560,733483,636250
87561,1384954,636240
87562,6412040,636210
87563,1122404,636200
87564,1623943,636200
87565,2636243,636200
87566,3076422,636200
87567,4674977,636200
87568,4812701,636200
87569,5320992,636200
87570,5402403,636200
87571,6320798,636200
87572,2135157,636190
87573,934818,636180
87574,629517,636150
87575,5115535,636130
87576,1798435,636100
87577,2223516,636100
87578,2783410,636100
87579,3297044,636100
87580,4044828,636100
87581,4562092,636100
87582,4761807,636100
87583,5063311,636100
87584,5913033,636100
87585,5972033,636100
87586,1295932,636060
87587,2625341,636050
87588,2908990,636050
87589,3242306,636050
87590,3437867,636040
87591,5545853,636010
87592,29890,636000
87593,120151,636000
87594,236484,636000
87595,253283,636000
87596,269683,636000
87597,332674,636000
87598,441663,636000
87599,466940,636000
87600,557851,636000
87601,579206,636000
87602,613625,636000
87603,990619,636000
87604,1007649,636000
87605,1038556,636000
87606,1269775,636000
87607,1444146,636000
87608,1883841,636000
87609,1906547,636000
87610,2277053,636000
87611,2356876,636000
87612,2446704,636000
87613,2578329,636000
87614,2775137,636000
87615,2918787,636000
87616,2953774,636000
87617,3013857,636000
87618,3111544,636000
87619,3120265,636000
87620,3303171,636000
87621,3671885,636000
87622,3710676,636000
87623,3726770,636000
87624,4194103,636000
87625,4414322,636000
87626,4419978,636000
87627,4528951,636000
87628,4529068,636000
87629,4609214,636000
87630,4629557,636000
87631,4725098,636000
87632,4791869,636000
87633,4822076,636000
87634,4910544,636000
87635,5032161,636000
87636,5038710,636000
87637,5334067,636000
87638,5426846,636000
87639,5524821,636000
87640,5674335,636000
87641,5751051,636000
87642,5853295,636000
87643,5859707,636000
87644,5884920,636000
87645,5898076,636000
87646,6027074,636000
87647,6156931,636000
87648,6412739,636000
87649,6463789,636000
87650,6518845,636000
87651,348833,635950
87652,6382348,635930
87653,2880485,635910
87654,6547103,635910
87655,718665,635900
87656,1245425,635900
87657,2007654,635900
87658,2725567,635900
87659,3286687,635900
87660,4205027,635900
87661,4369264,635900
87662,4564704,635900
87663,6163500,635900
87664,6187045,635900
87665,1628777,635890
87666,2671182,635890
87667,1890962,635870
87668,106517,635850
87669,3591298,635850
87670,4704918,635820
87671,91109,635800
87672,105751,635800
87673,1919747,635800
87674,2007928,635800
87675,3097930,635800
87676,3202358,635800
87677,3477430,635800
87678,3707553,635800
87679,4173571,635800
87680,4206794,635800
87681,4573491,635800
87682,5454749,635800
87683,5528075,635800
87684,5815346,635800
87685,6028953,635800
87686,6186451,635800
87687,6571508,635800
87688,5810101,635790
87689,2112638,635780
87690,4036041,635740
87691,2871483,635700
87692,4553362,635700
87693,4680100,635700
87694,6398927,635700
87695,6561790,635700
87696,1778053,635670
87697,6013880,635650
87698,4119158,635640
87699,5234371,635610
87700,35992,635600
87701,1021026,635600
87702,1676772,635600
87703,2125867,635600
87704,2371983,635600
87705,4318706,635600
87706,4704658,635600
87707,5456248,635600
87708,6059654,635600
87709,6161608,635600
87710,1230001,635590
87711,639065,635580
87712,6466272,635570
87713,695637,635550
87714,3081548,635540
87715,4517291,635530
87716,4205783,635510
87717,89158,635500
87718,846869,635500
87719,2219593,635500
87720,2542750,635500
87721,2578973,635500
87722,2603934,635500
87723,2784124,635500
87724,3989691,635500
87725,4141271,635500
87726,4244026,635500
87727,4504885,635500
87728,4608604,635500
87729,6217073,635500
87730,6377449,635500
87731,4428003,635480
87732,6264628,635480
87733,6125545,635440
87734,4780384,635410
87735,6524713,635410
87736,789626,635400
87737,1897058,635400
87738,1914604,635400
87739,2166691,635400
87740,2378619,635400
87741,2891652,635400
87742,3631802,635400
87743,4217158,635400
87744,4609120,635400
87745,4875234,635400
87746,5815125,635400
87747,6309428,635400
87748,4310946,635370
87749,6170306,635350
87750,1473061,635340
87751,420083,635300
87752,491290,635300
87753,1076733,635300
87754,1143329,635300
87755,2035038,635300
87756,2295608,635300
87757,3153892,635300
87758,3351805,635300
87759,3473761,635300
87760,4106988,635300
87761,4977656,635300
87762,2058868,635270
87763,1360965,635250
87764,4525363,635250
87765,4008645,635220
87766,59356,635200
87767,419090,635200
87768,1292141,635200
87769,1563295,635200
87770,2110231,635200
87771,2906339,635200
87772,2939736,635200
87773,3358798,635200
87774,3405530,635200
87775,4491834,635200
87776,4721459,635200
87777,5513196,635200
87778,5917712,635200
87779,6055884,635200
87780,6070937,635200
87781,6115328,635200
87782,6383349,635200
87783,6066519,635150
87784,5620434,635130
87785,1924146,635110
87786,3388477,635110
87787,716618,635100
87788,1382997,635100
87789,3089328,635100
87790,6079519,635100
87791,6409575,635100
87792,6327716,635090
87793,1002315,635060
87794,3332525,635060
87795,4100393,635050
87796,1131469,635020
87797,4495436,635010
87798,8192,635000
87799,76463,635000
87800,316992,635000
87801,628884,635000
87802,759066,635000
87803,1045409,635000
87804,1329119,635000
87805,1398372,635000
87806,1539085,635000
87807,1747808,635000
87808,1909097,635000
87809,2032390,635000
87810,2165146,635000
87811,2217506,635000
87812,2357648,635000
87813,2464925,635000
87814,2583665,635000
87815,2714304,635000
87816,3041880,635000
87817,3336627,635000
87818,3386248,635000
87819,3655463,635000
87820,3966452,635000
87821,4185049,635000
87822,4388791,635000
87823,4645980,635000
87824,5099639,635000
87825,5101425,635000
87826,5198766,635000
87827,5780209,635000
87828,5880432,635000
87829,6060987,635000
87830,196268,634980
87831,788055,634980
87832,4351615,634980
87833,776550,634960
87834,4675870,634940
87835,5441383,634940
87836,30661,634900
87837,214149,634900
87838,423952,634900
87839,781488,634900
87840,1082921,634900
87841,1562787,634900
87842,3142618,634900
87843,3381333,634900
87844,3801984,634900
87845,4163933,634900
87846,5189545,634900
87847,5828695,634900
87848,6306472,634900
87849,6429689,634900
87850,206339,634890
87851,639132,634870
87852,3905703,634840
87853,316452,634800
87854,496432,634800
87855,550584,634800
87856,1299786,634800
87857,2572874,634800
87858,3831684,634800
87859,3847633,634800
87860,3883486,634800
87861,4428499,634800
87862,4871684,634800
87863,5025456,634800
87864,6253238,634800
87865,6525957,634800
87866,2106269,634790
87867,3280588,634770
87868,3338353,634710
87869,4542338,634710
87870,1113430,634700
87871,1432989,634700
87872,2181226,634700
87873,4677786,634700
87874,5210319,634700
87875,6253589,634700
87876,4986816,634660
87877,273337,634600
87878,1099423,634600
87879,1320762,634600
87880,1512036,634600
87881,1701094,634600
87882,1759320,634600
87883,2016496,634600
87884,3928846,634600
87885,6416302,634600
87886,5971502,634580
87887,3041456,634550
87888,2210167,634540
87889,1426842,634520
87890,1328688,634510
87891,249808,634500
87892,354982,634500
87893,832166,634500
87894,1908464,634500
87895,3470231,634500
87896,4865677,634500
87897,5430788,634500
87898,6010177,634500
87899,2729066,634480
87900,132205,634440
87901,324068,634400
87902,1013568,634400
87903,1836255,634400
87904,2821258,634400
87905,2878905,634400
87906,3206641,634400
87907,3729723,634400
87908,4091590,634400
87909,4189122,634400
87910,4503732,634400
87911,6038519,634400
87912,6180828,634400
87913,3756259,634370
87914,3828973,634350
87915,5575434,634320
87916,573410,634300
87917,1004168,634300
87918,1767544,634300
87919,2405104,634300
87920,3254646,634300
87921,3282099,634270
87922,4650540,634260
87923,330612,634220
87924,4918447,634210
87925,892926,634200
87926,1121787,634200
